tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media,text_cleaned,text_length,word_count,urls_count,hashtags_count,mentions_count,media_count,date,hour,day_of_week,total_engagement
1412325057808900097,Triple kill. hahaha lels,2021-07-06 08:18:00,et,36f111be52d9886c,0,0,0,False,,False,True,[],[],[],[],triple kill. hahaha lels,24,4,0,0,0,0,2021-07-06,8,Tuesday,0
1412321292859052040,"Tara na sa premiere! piped.video/TtOzMulmYuo

TheJuans CokeStudioDay2
#PaubayaxHatidxHindiTayoPwede",2021-07-06 08:03:00,en,36f111be52d9886c,0,101,0,False,,True,False,"[""https://piped.video/TtOzMulmYuo""]","[""#PaubayaxHatidxHindiTayoPwede""]",[],[],tara na sa premiere! piped.videottozmulmyuo thejuans cokestudioday2 paubayaxhatidxhinditayopwede,96,8,1,1,0,0,2021-07-06,8,Tuesday,101
1375247886045212673,di pa nababakunahan ang mga dapat mabakunahan kasi may bakUNAHAN,2021-03-26 00:47:00,tl,36f111be52d9886c,0,3,0,False,,True,False,[],[],[],[],di pa nababakunahan ang mga dapat mabakunahan kasi may bakunahan,64,10,0,0,0,0,2021-03-26,0,Friday,3
1337406877303336960,#IStandWithNadine,2020-12-11 14:40:00,en,36f111be52d9886c,0,0,0,False,,False,True,[],"[""#IStandWithNadine""]",[],[],istandwithnadine,16,1,0,1,0,0,2020-12-11,14,Friday,0
1324252643066175488,"with shownu oppaa!
((aku ngga tau uname oppa yg shownu 😭😭😭))",2020-11-05 07:30:00,id,36f111be52d9886c,0,1,1,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEmCwsseU4AAS02N.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",with shownu oppaa! aku ngga tau uname oppa yg shownu,52,10,0,0,0,1,2020-11-05,7,Thursday,2
1322560431756513281,#NadineXBjPascual,2020-10-31 15:25:00,ro,36f111be52d9886c,0,0,0,False,,False,True,[],"[""#NadineXBjPascual""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FElpuqA5U8AAcDbK.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",nadinexbjpascual,16,1,0,1,0,1,2020-10-31,15,Saturday,0
1322544211216879616,#NadineWDVisualAlbum,2020-10-31 14:21:00,id,36f111be52d9886c,1,1,0,False,,False,True,[],"[""#NadineWDVisualAlbum""]",[],[],nadinewdvisualalbum,19,1,0,1,0,0,2020-10-31,14,Saturday,2
1243113569631137793,Senate of the Philippines: Expel Koko Pimentel from the Senate and Charge Him with Violation of RA9271 and RA11332 - Sign the Petition! chng.it/xgKMK8ZJ via @ChangePilipinas,2020-03-26 09:52:00,en,36f111be52d9886c,0,0,0,False,,False,False,"[""http://chng.it/xgKMK8ZJ""]",[],[],[],senate of the philippines expel koko pimentel from the senate and charge him with violation of ra9271 and ra11332 - sign the petition! chng.itxgkmk8zj via,154,25,1,0,0,0,2020-03-26,9,Thursday,0
1181902128295616512,Want to see how Nadine Lustre faced her hesitations? Let’s get #SeeWhatHappensNadine to 1K tweets to reveal her inspiring video!,2019-10-09 12:00:00,en,36f111be52d9886c,0,1807,96,False,,True,False,[],"[""#SeeWhatHappensNadine""]",[],[],want to see how nadine lustre faced her hesitations? lets get seewhathappensnadine to 1k tweets to reveal her inspiring video!,126,20,0,1,0,0,2019-10-09,12,Wednesday,1903
935445317364760578,#설인아 #비디오스타 #SeolInAh #Shownu,2017-11-28 09:48:00,en,36f111be52d9886c,0,2,0,False,,True,False,[],"[""#설인아"", ""#비디오스타"", ""#SeolInAh"", ""#Shownu""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDPtei5GVoAAcmm-.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",seolinah shownu,15,2,0,4,0,1,2017-11-28,9,Tuesday,2
908859896866603008,"You have been so generous to me. I am so sorry for the many times I let you down.T_T
Though i dont deserve it please stay as my friend.. </3",2017-09-16 01:07:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],you have been so generous to me. i am so sorry for the many times i let you down.tt though i dont deserve it please stay as my friend.. 3,137,30,0,0,0,0,2017-09-16,1,Saturday,0
875589142071042048,"LISTEN: @JayeHanash drops new single #CoolDown! #CoolDownbyJamesReid 

myxph.com/features/31780/lis…",2017-06-16 05:41:00,en,36f111be52d9886c,0,974,9,False,,True,False,"[""http://myxph.com/features/31780/listen-james-reid-drops-new-single-cool-down/""]","[""#CoolDown"", ""#CoolDownbyJamesReid""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDCa3pELU0AAm4wn.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",listen drops new single cooldown! cooldownbyjamesreid myxph.comfeatures31780lis...,82,7,1,2,0,1,2017-06-16,5,Friday,983
847781455019352064,makikisakay po,2017-03-31 12:03:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],makikisakay po,14,2,0,0,0,0,2017-03-31,12,Friday,0
846719238685540354,ANG ARTE,2017-03-28 13:42:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ang arte,8,2,0,0,0,0,2017-03-28,13,Tuesday,0
846204934051844096,Does she know by @KianaVee currently playing at rx93.1. :) classy... <3,2017-03-27 03:39:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],does she know by currently playing at rx93.1. classy... 3,57,10,0,0,0,0,2017-03-27,3,Monday,0
843860254702030848,"Go @sam_concepcion and ms @MsLeaSalonga! :) 
#GlobeLive #IDareToDream",2017-03-20 16:22:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#GlobeLive"", ""#IDareToDream""]",[],[],go and ms ! globelive idaretodream,34,6,0,2,0,0,2017-03-20,16,Monday,0
843800437992038401,I ain't playing with you #DarNadine,2017-03-20 12:24:00,en,36f111be52d9886c,0,110,1,False,,True,False,[],"[""#DarNadine""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FC7XIAb7U8AAzjP6.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",i ain't playing with you darnadine,34,6,0,1,0,1,2017-03-20,12,Monday,111
842742463047614465,Go @KianaVee!!,2017-03-17 14:20:00,sw,36f111be52d9886c,0,0,0,False,,False,True,[],[],[],[],go !!,5,2,0,0,0,0,2017-03-17,14,Friday,0
842738670042005505,Yey! Just watched @KianaVee's music vid!Uve got the moves girl! Watch it friends!:),2017-03-17 14:05:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],yey! just watched 's music vid!uve got the moves girl! watch it friends!,72,13,0,0,0,0,2017-03-17,14,Friday,0
842715659213529088,It's out! Watch and Share!! Kiana Valenciano - Does She Know (Official Music Video) piped.video/watch?v=xx51P0If…,2017-03-17 12:34:00,en,36f111be52d9886c,0,168,1,False,,True,False,"[""https://piped.video/watch?v=xx51P0IffF4&feature=share""]",[],[],[],it's out! watch and share!! kiana valenciano - does she know official music video piped.videowatch?vxx51p0if...,111,15,1,0,0,0,2017-03-17,12,Friday,169
836225170511581185,Yung <3 ko naman.Kulang na lang si @hellobangsie fave people on earth ko na sana yung magkakasama! I love you guys! @JustSarahG @JayeHanash,2017-02-27 14:43:00,tl,36f111be52d9886c,0,0,0,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FC5pFqRTVUAAdahJ.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",yung 3 ko naman.kulang na lang si fave people on earth ko na sana yung magkakasama! i love you guys!,100,20,0,0,0,1,2017-02-27,14,Monday,0
821719702971875328,Yung PAKAK na fierce look ni Ms Kelly at Iris!Intense na ito! <3 @kimsmolina @hellobangsie,2017-01-18 14:03:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],yung pakak na fierce look ni ms kelly at iris!intense na ito! 3,63,13,0,0,0,0,2017-01-18,14,Wednesday,0
811008290100387840,E yung mapapatutok ka sa TV pag commercial na ni @JayeHanash. Maka-inom na nga lang ng Milo :),2016-12-20 00:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],e yung mapapatutok ka sa tv pag commercial na ni . maka-inom na nga lang ng milo,80,17,0,0,0,0,2016-12-20,0,Tuesday,0
571829609706102784,"I never thought you'd distract me. Now, stop.",2015-03-01 00:29:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"i never thought you'd distract me. now, stop.",45,8,0,0,0,0,2015-03-01,0,Sunday,0
541893571196895233,"This song's message and Sarah's life story. A match made in heaven. <3
#sarahgeronimo #TheGlowBySarah 
piped.video/watch?v=MHsRwP78…",2014-12-08 09:54:00,en,36f111be52d9886c,5,5,0,False,,False,False,"[""https://piped.video/watch?v=MHsRwP789ko&feature=piped.video""]","[""#sarahgeronimo"", ""#TheGlowBySarah""]",[],[],this song's message and sarah's life story. a match made in heaven. 3 sarahgeronimo theglowbysarah piped.videowatch?vmhsrwp78...,128,16,1,2,0,0,2014-12-08,9,Monday,10
536908739748446208,"In YOUR time Lord, in YOUR time.",2014-11-24 15:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"in your time lord, in your time.",32,7,0,0,0,0,2014-11-24,15,Monday,0
533605711670833152,@aubzome @yanimagus @markschist e di june o july? para may time pa ko para magpapayat.hahaha lels,2014-11-15 13:01:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],e di june o july? para may time pa ko para magpapayat.hahaha lels,65,13,0,0,0,0,2014-11-15,13,Saturday,1
528813706239438848,oh how i love @edsheeran :),2014-11-02 07:39:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],oh how i love,13,4,0,0,0,0,2014-11-02,7,Sunday,0
516063928539820032,@kuagelo CUTE!!:)),2014-09-28 03:16:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],cute!!,6,1,0,0,0,0,2014-09-28,3,Sunday,0
513505549703344128,"Emma Watson to men: Gender equality is your issue, too by @AyeeMacaraig fr NYC rappler.com/world/regions/us… @rapplerdotcom",2014-09-21 01:50:00,en,36f111be52d9886c,0,77,0,False,,True,False,"[""http://www.rappler.com/world/regions/us-canada/69726-emma-watson-gender-equality""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FByBWk59CcAE6xH3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","emma watson to men gender equality is your issue, too by fr nyc rappler.comworldregionsus...",92,14,1,0,0,1,2014-09-21,1,Sunday,77
511857828500238336,MTV EMA 2014 :: 9.11.2014 :: Glasgow :: Vote - Best Southeast Asia Act asia.mtvema.com/vote?categor…,2014-09-16 12:43:00,en,36f111be52d9886c,0,0,0,False,,False,False,"[""http://asia.mtvema.com/vote?category=best-southeast-asia&answerId=rletr2&utm=share_twitter""]",[],[],[],mtv ema 2014 9.11.2014 glasgow vote - best southeast asia act asia.mtvema.comvote?categor...,92,12,1,0,0,0,2014-09-16,12,Tuesday,0
495587727916560384,@aubzome Ay wow! Galingan mo dyan ate.,2014-08-02 15:11:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ay wow! galingan mo dyan ate.,29,6,0,0,0,0,2014-08-02,15,Saturday,0
491088632279601152,Sana sumayaw si Darren at @JustSarahG sa finals for the win! :) #Lyca #Darren #TeamSarah :)) @TheDARRENatics,2014-07-21 05:13:00,en,36f111be52d9886c,8,14,1,False,,False,False,[],"[""#Lyca"", ""#Darren"", ""#TeamSarah""]",[],[],sana sumayaw si darren at sa finals for the win! lyca darren teamsarah,70,13,0,3,0,0,2014-07-21,5,Monday,23
490851238460669956,Happy Birthday Coach Sarah. @JustSarahG,2014-07-20 13:30:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],happy birthday coach sarah.,27,4,0,0,0,0,2014-07-20,13,Sunday,0
490504183410200578,Ang galing ni @imespantodarren #TVKDarrenForFinal,2014-07-19 14:31:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#TVKDarrenForFinal""]",[],[],ang galing ni tvkdarrenforfinal,31,4,0,1,0,0,2014-07-19,14,Saturday,0
425808498199257090,@aubzome @yanimagus E yung may naiyak habang nanonood ng bride for rent. hahaha no judgment. <3,2014-01-22 01:53:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],e yung may naiyak habang nanonood ng bride for rent. hahaha no judgment. 3,74,14,0,0,0,0,2014-01-22,1,Wednesday,0
399697036083093504,@aubzome @yanimagus @baracoma @baniVSwild HAHAHA kaylangan ko bang masanay na sa pagfaflash ng tyan once in a while? @_@,2013-11-11 00:36:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],hahaha kaylangan ko bang masanay na sa pagfaflash ng tyan once in a while?,74,14,0,0,0,0,2013-11-11,0,Monday,1
391464098241581056,@kuagelo YOU!,2013-10-19 07:21:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],you!,4,1,0,0,0,0,2013-10-19,7,Saturday,0
346459216858451968,@kuagelo Got it kuya!:)),2013-06-17 02:48:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],got it kuya!,12,3,0,0,0,0,2013-06-17,2,Monday,0
345782499466694656,@kuagelo Welcome kuyagel!! send me the pics!!!,2013-06-15 05:59:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],welcome kuyagel!! send me the pics!!!,37,6,0,0,0,0,2013-06-15,5,Saturday,0
324470065481256960,@kuagelo uwi ka na!!,2013-04-17 10:31:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],uwi ka na!!,11,3,0,0,0,0,2013-04-17,10,Wednesday,0
315142425461006337,I'm tired. I'm down. And I'm scared.,2013-03-22 16:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],i'm tired. i'm down. and i'm scared.,36,7,0,0,0,0,2013-03-22,16,Friday,0
315131266125144064,@aubzome hihihihihihihihihihi <3,2013-03-22 16:02:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hihihihihihihihihihi 3,22,2,0,0,0,0,2013-03-22,16,Friday,0
315129954004242433,@aubzome So inspired ka na niyan? :))),2013-03-22 15:56:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],so inspired ka na niyan?,24,5,0,0,0,0,2013-03-22,15,Friday,0
315129521110151169,@aubzome nagbabago tayo ng usapan? HAHAHA,2013-03-22 15:55:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],nagbabago tayo ng usapan? hahaha,32,5,0,0,0,0,2013-03-22,15,Friday,0
315124779541753856,@aubzome coffee and karlo.hahahahaha:),2013-03-22 15:36:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],coffee and karlo.hahahahaha,27,3,0,0,0,0,2013-03-22,15,Friday,0
299893568586256384,@kuagelo you emo person! :p,2013-02-08 14:52:00,es,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],you emo person! p,17,4,0,0,0,0,2013-02-08,14,Friday,0
286649963461607425,@kuagelo Is this for something you're gonna buy kuagelo?,2013-01-03 01:47:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],is this for something you're gonna buy kuagelo?,47,8,0,0,0,0,2013-01-03,1,Thursday,0
286114598212468736,Forgive yourself and begin again. ^_^,2013-01-01 14:20:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],forgive yourself and begin again.,33,5,0,0,0,0,2013-01-01,14,Tuesday,0
285780902146084864,@kuagelo wala po akong load. Happy New Year kuagelo!!!!!!! ^_^,2012-12-31 16:14:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wala po akong load. happy new year kuagelo!!!!!!!,49,8,0,0,0,0,2012-12-31,16,Monday,0
283563534250565632,@kuagelo @aubzome yung sabi mo. excuse me.. 'namin' hahaha merry christmas po kuagelo!,2012-12-25 13:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],yung sabi mo. excuse me.. 'namin' hahaha merry christmas po kuagelo!,68,11,0,0,0,0,2012-12-25,13,Tuesday,0
282808741101965312,@kuagelo  @aubzome nakakainis to si kuagelo.walang pakisama.,2012-12-23 11:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],nakakainis to si kuagelo.walang pakisama.,41,5,0,0,0,0,2012-12-23,11,Sunday,0
282155573691174913,@aubzome @markschist wow ha.. :p,2012-12-21 16:08:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],wow ha.. p,10,3,0,0,0,0,2012-12-21,16,Friday,1
278918713028276224,@kuagelo Hindi ka na nagreply. anyway. your call. gnyt,2012-12-12 17:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hindi ka na nagreply. anyway. your call. gnyt,45,8,0,0,0,0,2012-12-12,17,Wednesday,0
270044028622491648,@aubzome @kuagelo HAHA tingnan natin ang galing mo..kung magiging elite programmer ka na rin ba katulad namin..HAHAHA :),2012-11-18 06:01:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],haha tingnan natin ang galing mo..kung magiging elite programmer ka na rin ba katulad namin..hahaha,99,15,0,0,0,0,2012-11-18,6,Sunday,0
266519324481687553,wala nang natuloy na plano. #ewankosainyo,2012-11-08 12:35:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#ewankosainyo""]",[],[],wala nang natuloy na plano. ewankosainyo,40,6,0,1,0,0,2012-11-08,12,Thursday,0
263610621189296130,"@kuagelo Kuya gelo! Are you proud of me?? pwede na ko programmer! 
Graduate na rin po ako!!:))",2012-10-31 11:57:00,hr,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya gelo! are you proud of me?? pwede na ko programmer! graduate na rin po ako!!,81,16,0,0,0,0,2012-10-31,11,Wednesday,0
261841355762978816,@kuagelo HAHA di pa kuya! gusto ko lang sabihin na nung may sakit ka. I worked hard. real hard.,2012-10-26 14:46:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],haha di pa kuya! gusto ko lang sabihin na nung may sakit ka. i worked hard. real hard.,86,18,0,0,0,0,2012-10-26,14,Friday,0
260640546261975040,@kuagelo Imma tell you pala I got 80 and 95 for my MP1 and MP2 e.hahaha,2012-10-23 07:15:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],imma tell you pala i got 80 and 95 for my mp1 and mp2 e.hahaha,62,15,0,0,0,0,2012-10-23,7,Tuesday,0
260025033794134016,@kuagelo kuya gelo!,2012-10-21 14:29:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],kuya gelo!,10,2,0,0,0,0,2012-10-21,14,Sunday,0
257334062438547456,@aubzome wow.congrats aubs!!,2012-10-14 04:16:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],wow.congrats aubs!!,19,2,0,0,0,0,2012-10-14,4,Sunday,0
252407336847687680,"@aubzome Sorry.,:(",2012-09-30 13:59:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"sorry.,",7,1,0,0,0,0,2012-09-30,13,Sunday,0
252290432753614848,@kuagelo Ok ka na kuyagelo?,2012-09-30 06:15:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ok ka na kuyagelo?,18,4,0,0,0,0,2012-09-30,6,Sunday,0
249880940208324608,"ate @aubzome wag na u manood, mahal pala yung tix e..",2012-09-23 14:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],"ate wag na u manood, mahal pala yung tix e..",44,10,0,0,0,0,2012-09-23,14,Sunday,0
249867311736053760,ate @thebaYANI !,2012-09-23 13:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],ate !,5,2,0,0,0,0,2012-09-23,13,Sunday,0
249412846000160768,@aubzome grabe tong mambash. hinay hinay lang ate..:),2012-09-22 07:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],grabe tong mambash. hinay hinay lang ate..,42,7,0,0,0,0,2012-09-22,7,Saturday,0
249368038330228737,@aubzome our well deserved sleep.:),2012-09-22 04:42:00,nl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],our well deserved sleep.,24,4,0,0,0,0,2012-09-22,4,Saturday,0
249180698978709504,@aubzome hahahaha,2012-09-21 16:18:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],hahahaha,8,1,0,0,0,0,2012-09-21,16,Friday,0
249100075173822464,@aubzome anmeron?,2012-09-21 10:57:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],anmeron?,8,1,0,0,0,0,2012-09-21,10,Friday,0
248987991589130240,@aubzome @churchilgermain stress na ba mga teh? APIR!!,2012-09-21 03:32:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],stress na ba mga teh? apir!!,28,6,0,0,0,0,2012-09-21,3,Friday,1
247321759764852737,Mahal ko lang talaga si Sarah G kaya ako natutuwa. pero di na nakakatuwa ang Sarah G Live.:(,2012-09-16 13:11:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],mahal ko lang talaga si sarah g kaya ako natutuwa. pero di na nakakatuwa ang sarah g live.,90,18,0,0,0,0,2012-09-16,13,Sunday,0
247162223733137409,:( SOS!!!!,2012-09-16 02:37:00,de,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],sos!!!!,7,1,0,0,0,0,2012-09-16,2,Sunday,0
245172219217596417,bahala na si batman.,2012-09-10 14:49:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[],bahala na si batman.,20,4,0,0,0,0,2012-09-10,14,Monday,1
244670020611891200,This day when I realized that happy endings are for dreamers.,2012-09-09 05:34:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[],this day when i realized that happy endings are for dreamers.,61,11,0,0,0,0,2012-09-09,5,Sunday,0
