tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media,text_cleaned,text_length,word_count,urls_count,hashtags_count,mentions_count,media_count,date,hour,day_of_week,total_engagement
1258143109344624643,My friend @Jordanjacobs10 of @RadicalVCFund asked what I thought of the @covariantAI team and technology. I told him I had made a rather small investment (I don't want to reinforce reinforcement learning) but now wished I had invested 100X more. So Radical did (and then some).,2020-05-06 21:14:00,en,fef80054a121f531,52,469,12,False,,False,False,[],[],[],[],my friend of asked what i thought of the team and technology. i told him i had made a rather small investment i don't want to reinforce reinforcement learning but now wished i had invested 100x more. so radical did and then some.,229,43,0,0,0,0,2020-05-06,21,Wednesday,533
1253517893540732928,This is a really neat way of using neural networks to get rid of polygonal meshes. The interaction of computer graphics with neural networks is really exciting.,2020-04-24 02:55:00,en,fef80054a121f531,203,943,12,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FETVSCEUX0AAtOoP.png%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",this is a really neat way of using neural networks to get rid of polygonal meshes. the interaction of computer graphics with neural networks is really exciting.,160,27,0,0,0,1,2020-04-24,2,Friday,1158
1253515367223361542,The sequence modeling group at the Toronto lab of Google Research has some really impressive new work on generating the words in a sequence in parallel. Imputers rock!,2020-04-24 02:45:00,en,fef80054a121f531,49,213,1,False,,False,True,[],[],[],[],the sequence modeling group at the toronto lab of google research has some really impressive new work on generating the words in a sequence in parallel. imputers rock!,167,28,0,0,0,0,2020-04-24,2,Friday,263
1253513902614360065,This is really nice work,2020-04-24 02:39:00,en,fef80054a121f531,29,195,2,False,,False,True,[],[],[],[],this is really nice work,24,5,0,0,0,0,2020-04-24,2,Friday,226
1242635161520439298,Shooting someone on Fifth Avenue and getting away with it seems like a minor indiscretion compared with killing thousands of New Yorkers by refusing to order the manufacture of ventilators.,2020-03-25 02:11:00,en,fef80054a121f531,218,1465,28,False,,False,False,[],[],[],[],shooting someone on fifth avenue and getting away with it seems like a minor indiscretion compared with killing thousands of new yorkers by refusing to order the manufacture of ventilators.,189,30,0,0,0,0,2020-03-25,2,Wednesday,1711
1242288208093818882,"I was not far off! 
Data from @StanfordEng Professors @yicuistanford
 & Steven Chu show #N95masks can be decontaminated without decreasing filtration efficiency using 70C heat for 30 min. Alcohol & bleach should not be used.",2020-03-24 03:12:00,en,fef80054a121f531,40,254,13,False,,False,False,[],"[""#N95masks""]",[],[],i was not far off! data from professors steven chu show n95masks can be decontaminated without decreasing filtration efficiency using 70c heat for 30 min. alcohol bleach should not be used.,189,31,0,1,0,0,2020-03-24,3,Tuesday,307
1242185432022110209,"Students at U. Toronto have a website flatten.ca/ 
for people in the Greater Toronto Area to report symptoms of COVID-19. The reported numbers of likely positive cases and vulnerable individuals are displayed for each region defined by the first half of the postcode.",2020-03-23 20:24:00,en,fef80054a121f531,148,364,13,False,,False,False,"[""https://flatten.ca/""]",[],[],[],students at u. toronto have a website flatten.ca for people in the greater toronto area to report symptoms of covid-19. the reported numbers of likely positive cases and vulnerable individuals are displayed for each region defined by the first half of the postcode.,265,43,1,0,0,0,2020-03-23,20,Monday,525
1241924103013007362,"Data from @StanfordEng Professors 
@yicuistanford & Steven Chu show #N95masks can be decontaminated without decreasing filtration efficiency using 70C heat for 30 min. Alcohol & bleach should not be used.   @hmkyale @DermHAG @mike_mitt  aim.stanford.edu/covid-19-ev…",2020-03-23 03:05:00,en,fef80054a121f531,0,211,14,False,,True,False,"[""https://aim.stanford.edu/covid-19-evidence-service/""]","[""#N95masks""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FETwzVmYXsAAtOqg.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",data from professors steven chu show n95masks can be decontaminated without decreasing filtration efficiency using 70c heat for 30 min. alcohol bleach should not be used. aim.stanford.educovid-19-ev...,201,27,1,1,0,1,2020-03-23,3,Monday,225
1239992952144957441,"NASA: Neural Articulated Shape Approximation

Representing characters and deformable shapes without polygonal meshes for 3D perception, games, ... 
arxiv.org/pdf/1912.03207.pdf",2020-03-17 19:12:00,en,fef80054a121f531,0,339,7,False,,True,False,"[""https://arxiv.org/pdf/1912.03207.pdf""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FETVSCEUX0AAtOoP.png%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","nasa neural articulated shape approximation representing characters and deformable shapes without polygonal meshes for 3d perception, games, ... arxiv.orgpdf1912.03207.pdf",171,19,1,0,0,1,2020-03-17,19,Tuesday,346
1239693060763770883,"I have one N95 mask. After using, I put it in a plastic bag, wash my hands and bake at 170F for 2 hours. My guess is that a half-baked mask is better than none. I would love to know whether baking at 170F reliably kills COVID-19 and whether it degrades the filtering by the mask.",2020-03-16 23:20:00,en,fef80054a121f531,94,1079,120,False,,False,False,[],[],[],[],"i have one n95 mask. after using, i put it in a plastic bag, wash my hands and bake at 170f for 2 hours. my guess is that a half-baked mask is better than none. i would love to know whether baking at 170f reliably kills covid-19 and whether it degrades the filtering by the mask.",279,56,0,0,0,0,2020-03-16,23,Monday,1293
1238524061233397760,"Happy to share that we've open-sourced both the code and pretrained models for SimCLR (a simple framework for contrastive learning of visual representations): github.com/google-research/s…

joint work with @skornblith, @mo_norouzi and @geoffreyhinton.",2020-03-13 17:55:00,en,fef80054a121f531,0,262,4,False,,True,False,"[""https://github.com/google-research/simclr""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FETAfC7NWoAImGev.png%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","happy to share that we've open-sourced both the code and pretrained models for simclr a simple framework for contrastive learning of visual representations github.comgoogle-researchs... joint work with , and .",209,30,1,0,0,1,2020-03-13,17,Friday,266
1234926905746493440,"Organizers of data science and machine learning conferences (NeurIPS, ICML, AISTATS, ICLR, UAI, ...): Allow remote paper & poster presentations at conferences - Sign the Petition! chng.it/p8QMVkp7 via @Change",2020-03-03 19:41:00,en,fef80054a121f531,264,867,14,False,,False,False,"[""http://chng.it/p8QMVkp7""]",[],[],[],"organizers of data science and machine learning conferences neurips, icml, aistats, iclr, uai, ... allow remote paper poster presentations at conferences - sign the petition! chng.itp8qmvkp7 via",194,27,1,0,0,0,2020-03-03,19,Tuesday,1145
1230592238490615816,Suppose you have cancer and you have to choose between a black box AI surgeon that cannot explain how it works but has a 90% cure rate and a human surgeon with an 80% cure rate. Do you want the AI surgeon to be illegal?,2020-02-20 20:37:00,en,fef80054a121f531,1026,4642,686,False,,False,False,[],[],[],[],suppose you have cancer and you have to choose between a black box ai surgeon that cannot explain how it works but has a 90 cure rate and a human surgeon with an 80 cure rate. do you want the ai surgeon to be illegal?,217,45,0,0,0,0,2020-02-20,20,Thursday,6354
1228445976924475398,Unsupervised learning of representations is beginning to work quite well without requiring reconstruction.,2020-02-14 22:28:00,en,fef80054a121f531,486,1937,12,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEQvuNYdX0AUyFCb.png%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEQvuNYaW4AkSsra.png%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",unsupervised learning of representations is beginning to work quite well without requiring reconstruction.,106,13,0,0,0,2,2020-02-14,22,Friday,2435
1194765816023199744,"We've just open-sourced the code for Stacked Capsule Autoencoders (NeurIPS '19): github.com/google-research/g…

joint work with @sabour_sara, @yeewhye and @geoffreyhinton",2019-11-13 23:55:00,en,fef80054a121f531,0,645,8,False,,True,False,"[""https://github.com/google-research/google-research/tree/master/stacked_capsule_autoencoders""]",[],[],[],"we've just open-sourced the code for stacked capsule autoencoders neurips '19 github.comgoogle-researchg... joint work with , and",129,17,1,0,0,0,2019-11-13,23,Wednesday,653
1173615478679461894,Do you need differentiable convex hulls? Take a look at our CvxNet work arxiv.org/abs/1909.05736,2019-09-16 15:11:00,en,fef80054a121f531,0,183,5,False,,True,False,"[""https://arxiv.org/abs/1909.05736""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEEmFDKXWsAErc3Q.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",do you need differentiable convex hulls? take a look at our cvxnet work arxiv.orgabs1909.05736,94,14,1,0,0,1,2019-09-16,15,Monday,188
1153352658608099334,This is a much better version of capsules.,2019-07-22 17:14:00,en,fef80054a121f531,518,2028,16,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEAFu8TSXUAEaltb.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",this is a much better version of capsules.,42,8,0,0,0,1,2019-07-22,17,Monday,2562
1142761360780144645,"This report on Trump's concentration camps for migrant children is absolutely horrifying.
Conditions are unsanitary and unsafe. 
Children, toddlers, infants are dying of purposeful neglect.
This is a... nytimes.com/2019/06/21/us/mi…",2019-06-23 11:48:00,en,fef80054a121f531,0,217,16,False,,True,False,"[""https://www.nytimes.com/2019/06/21/us/migrant-children-border-soap.html""]",[],[],[],"this report on trump's concentration camps for migrant children is absolutely horrifying. conditions are unsanitary and unsafe. children, toddlers, infants are dying of purposeful neglect. this is a... nytimes.com20190621usmi...",228,29,1,0,0,0,2019-06-23,11,Sunday,233
1119795889843789824,Inman is always thought-provoking.,2019-04-21 02:51:00,en,fef80054a121f531,42,182,4,False,,False,True,[],[],[],[],inman is always thought-provoking.,34,4,0,0,0,0,2019-04-21,2,Sunday,228
1110962177903640582,"The X factor:  When I was an undergrad at Kings College Cambridge, Les Valiant who won the Turing award in 2010 lived in the adjacent room on X staircase.  He just told me that Turing lived on X staircase when he was a fellow at Kings and probably wrote his 1936 paper there!",2019-03-27 17:49:00,en,fef80054a121f531,444,3352,55,False,,False,False,[],[],[],[],"the x factor when i was an undergrad at kings college cambridge, les valiant who won the turing award in 2010 lived in the adjacent room on x staircase. he just told me that turing lived on x staircase when he was a fellow at kings and probably wrote his 1936 paper there!",272,53,0,0,0,0,2019-03-27,17,Wednesday,3851
1099057502698815488,Some new work from the brain team in Toronto @rishabh_467 @Mo_Norouzi,2019-02-22 21:25:00,en,fef80054a121f531,86,408,5,False,,False,True,[],[],[],[],some new work from the brain team in toronto,44,9,0,0,0,0,2019-02-22,21,Friday,499
1091383565294714880,Vector Institute is offering scholarships to top candidates applying to AI Master’s Programs.  Learn more vectorinstitute.ai/aimasters…,2019-02-01 17:11:00,en,fef80054a121f531,0,140,4,False,,True,False,"[""http://vectorinstitute.ai/aimasters/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDyVfKb1U8AAaheR.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",vector institute is offering scholarships to top candidates applying to ai masters programs. learn more vectorinstitute.aiaimasters...,134,16,1,0,0,1,2019-02-01,17,Friday,144
1085325734044991489,My Coursera MOOC 'Neural Networks for Machine Learning' was prepared in 2012 and is now seriously out of date so I have asked them to discontinue the course. But the lectures are still a good introduction to many of the basic ideas and are available at cs.toronto.edu/~hinton/cours…,2019-01-15 23:59:00,en,fef80054a121f531,491,2393,54,False,,False,False,"[""https://www.cs.toronto.edu/~hinton/coursera_lectures.html""]",[],[],[],my coursera mooc 'neural networks for machine learning' was prepared in 2012 and is now seriously out of date so i have asked them to discontinue the course. but the lectures are still a good introduction to many of the basic ideas and are available at cs.toronto.eduhintoncours...,281,47,1,0,0,0,2019-01-15,23,Tuesday,2938
1084939865559629830,"The Google Brain team in Toronto has openings for several research scientists who have already made exceptional contributions to research on deep learning or its applications in NLP, vision, or reinforcement learning.  To apply, go to 
careers.google.com/jobs/resu…",2019-01-14 22:26:00,en,fef80054a121f531,311,1057,23,False,,False,False,"[""https://careers.google.com/jobs/results/6264190289117184""]",[],[],[],"the google brain team in toronto has openings for several research scientists who have already made exceptional contributions to research on deep learning or its applications in nlp, vision, or reinforcement learning. to apply, go to careers.google.comjobsresu...",263,37,1,0,0,0,2019-01-14,22,Monday,1391
